UP,Down,contronler,hard
0,0,contronler_2762,hard_6
0,0,contronler_2763,hard_6
0,0,contronler_2764,hard_6
0,0,contronler_2765,hard_6
0,0,contronler_2766,hard_6
0,0,contronler_2767,hard_6
0,0,contronler_2768,hard_6
0,0,contronler_2769,hard_6
0,0,contronler_2769,hard_6
0,0,contronler_2770,hard_6
0,0,contronler_2771,hard_6
0,0,contronler_2772,hard_6
0,0,contronler_2773,hard_6
0,0,contronler_2774,hard_6
0,0,contronler_2775,hard_6
0,0,contronler_2776,hard_6
0,0,contronler_2777,hard_6
0,0,contronler_2778,hard_6
0,0,contronler_2779,hard_6
0,0,contronler_2780,hard_6
0,0,contronler_2781,hard_6
0,0,contronler_2782,hard_6
0,0,contronler_2783,hard_6
0,0,contronler_2784,hard_6
0,0,contronler_2785,hard_6
0,0,contronler_2786,hard_6
0,0,contronler_2787,hard_6
0,0,contronler_2788,hard_6
0,0,contronler_2789,hard_6
0,0,contronler_2790,hard_6
0,0,contronler_2791,hard_6
0,0,contronler_2792,hard_6
0,0,contronler_2792,hard_6
0,0,contronler_2793,hard_6
0,0,contronler_2794,hard_6
0,0,contronler_2795,hard_6
0,0,contronler_2796,hard_6
0,0,contronler_2797,hard_6
0,0,contronler_2797,hard_6
0,0,contronler_2798,hard_6
0,0,contronler_2799,hard_6
0,0,contronler_2800,hard_6
0,0,contronler_2801,hard_6
0,0,contronler_2802,hard_6
0,0,contronler_2803,hard_6
0,0,contronler_2804,hard_6
0,0,contronler_2804,hard_6
0,0,contronler_2805,hard_6
0,0,contronler_2806,hard_6
0,0,contronler_2807,hard_6
0,0,contronler_2808,hard_6
0,0,contronler_2809,hard_6
0,0,contronler_2810,hard_6
0,0,contronler_2811,hard_6
0,0,contronler_2812,hard_6
0,0,contronler_2813,hard_6
0,0,contronler_2814,hard_6
0,0,contronler_2815,hard_6
0,0,contronler_2816,hard_6
0,0,contronler_2817,hard_6
0,0,contronler_2818,hard_6
0,0,contronler_2819,hard_6
0,0,contronler_2820,hard_6
0,0,contronler_2821,hard_6
0,0,contronler_2822,hard_6
0,0,contronler_2823,hard_6
0,0,contronler_2824,hard_6
0,0,contronler_2825,hard_6
0,0,contronler_2826,hard_6
0,0,contronler_2827,hard_6
0,0,contronler_2828,hard_6
0,0,contronler_2829,hard_6
0,0,contronler_2829,hard_6
0,0,contronler_2830,hard_6
0,0,contronler_2831,hard_6
0,0,contronler_2832,hard_6
0,0,contronler_2833,hard_6
0,0,contronler_2834,hard_6
0,0,contronler_2835,hard_6
0,0,contronler_2836,hard_6
0,0,contronler_2837,hard_6
0,0,contronler_2838,hard_6
0,0,contronler_2839,hard_6
0,0,contronler_2840,hard_6
0,0,contronler_2841,hard_6
0,0,contronler_2842,hard_6
0,0,contronler_2843,hard_6
0,0,contronler_2844,hard_6
0,0,contronler_2845,hard_6
0,0,contronler_2846,hard_6
0,0,contronler_2847,hard_6
0,0,contronler_2848,hard_6
0,0,contronler_2849,hard_6
0,0,contronler_2850,hard_6
0,0,contronler_2851,hard_7
0,0,contronler_2851,hard_7
0,0,contronler_2851,hard_7
0,0,contronler_2852,hard_7
0,0,contronler_2852,hard_7
0,0,contronler_2853,hard_7
0,0,contronler_2854,hard_7
0,0,contronler_2854,hard_7
0,0,contronler_2855,hard_7
0,0,contronler_2856,hard_7
0,0,contronler_2857,hard_7
0,0,contronler_2858,hard_7
0,0,contronler_2859,hard_7
0,0,contronler_2860,hard_7
0,0,contronler_2861,hard_7
0,0,contronler_2862,hard_7
0,0,contronler_2863,hard_7
0,0,contronler_2864,hard_7
0,0,contronler_2865,hard_7
0,0,contronler_2865,hard_7
0,0,contronler_2866,hard_7
0,0,contronler_2867,hard_7
0,0,contronler_2868,hard_7
0,0,contronler_2869,hard_7
0,0,contronler_2870,hard_7
0,0,contronler_2871,hard_7
0,0,contronler_2872,hard_7
0,0,contronler_2872,hard_7
0,0,contronler_2873,hard_7
0,0,contronler_2874,hard_7
0,0,contronler_2874,hard_7
0,0,contronler_2875,hard_7
0,0,contronler_2876,hard_7
0,0,contronler_2877,hard_7
0,0,contronler_2878,hard_7
0,0,contronler_2879,hard_7
0,0,contronler_2879,hard_7
0,0,contronler_2880,hard_7
0,0,contronler_2881,hard_7
0,0,contronler_2882,hard_7
0,0,contronler_2883,hard_7
0,0,contronler_2884,hard_7
0,0,contronler_2885,hard_7
0,0,contronler_2885,hard_7
0,0,contronler_2886,hard_7
0,0,contronler_2887,hard_7
0,0,contronler_2888,hard_7
0,0,contronler_2888,hard_7
0,0,contronler_2889,hard_7
0,0,contronler_2890,hard_7
0,0,contronler_2890,hard_7
0,0,contronler_2891,hard_7
0,0,contronler_2891,hard_7
0,0,contronler_2892,hard_7
0,0,contronler_2892,hard_7
0,0,contronler_2893,hard_7
0,0,contronler_2894,hard_7
0,0,contronler_2895,hard_7
0,0,contronler_2895,hard_7
0,0,contronler_2896,hard_7
0,0,contronler_2897,hard_7
0,0,contronler_2897,hard_7
0,0,contronler_2898,hard_7
0,0,contronler_2899,hard_7
0,0,contronler_2900,hard_7
0,0,contronler_2901,hard_7
0,0,contronler_2902,hard_7
0,0,contronler_2903,hard_7
0,0,contronler_2903,hard_7
0,0,contronler_2904,hard_7
0,0,contronler_2905,hard_7
0,0,contronler_2906,hard_7
0,0,contronler_2907,hard_7
0,0,contronler_2907,hard_7
0,0,contronler_2908,hard_7
0,0,contronler_2909,hard_7
0,0,contronler_2909,hard_7
0,0,contronler_2910,hard_7
0,0,contronler_2910,hard_7
0,0,contronler_2911,hard_7
0,0,contronler_2912,hard_7
0,0,contronler_2913,hard_7
0,0,contronler_2914,hard_7
0,0,contronler_2915,hard_7
0,0,contronler_2916,hard_7
0,0,contronler_2917,hard_7
0,0,contronler_2918,hard_7
0,0,contronler_2919,hard_7
0,0,contronler_2920,hard_7
0,0,contronler_2921,hard_7
0,0,contronler_2922,hard_7
0,0,contronler_2923,hard_7
0,0,contronler_2923,hard_7
0,0,contronler_2924,hard_7
0,0,contronler_2924,hard_7
0,0,contronler_2925,hard_7
0,0,contronler_2926,hard_7
0,0,contronler_2927,hard_7
0,0,contronler_2928,hard_7
0,0,contronler_2928,hard_7
0,0,contronler_2929,hard_7
0,0,contronler_2930,hard_7
0,0,contronler_2931,hard_7
0,0,contronler_2932,hard_7
0,0,contronler_2932,hard_7
0,0,contronler_2933,hard_7
0,0,contronler_2934,hard_7
0,0,contronler_2935,hard_7
0,0,contronler_2936,hard_7
0,0,contronler_2937,hard_7
0,0,contronler_2937,hard_7
0,0,contronler_2938,hard_7
0,0,contronler_2939,hard_7
0,0,contronler_2939,hard_7
0,0,contronler_2940,hard_7
0,0,contronler_2941,hard_7
0,0,contronler_2942,hard_7
0,0,contronler_2943,hard_7
0,0,contronler_2944,hard_7
0,0,contronler_2945,hard_7
0,0,contronler_2946,hard_7
0,0,contronler_2947,hard_7
0,0,contronler_2948,hard_7
0,0,contronler_2949,hard_7
0,0,contronler_2950,hard_7
0,0,contronler_2951,hard_7
0,0,contronler_2952,hard_7
0,0,contronler_2953,hard_7
0,0,contronler_2954,hard_7
0,0,contronler_2955,hard_7
0,0,contronler_2956,hard_7
0,0,contronler_2957,hard_7
0,0,contronler_2958,hard_7
0,0,contronler_2958,hard_7
0,0,contronler_2959,hard_7
0,0,contronler_2960,hard_7
0,0,contronler_2961,hard_7
0,0,contronler_2961,hard_7
0,0,contronler_2962,hard_7
0,0,contronler_2963,hard_7
0,0,contronler_2964,hard_7
0,0,contronler_2965,hard_7
0,0,contronler_2966,hard_7
0,0,contronler_2966,hard_7
0,0,contronler_2967,hard_7
0,0,contronler_2968,hard_7
0,0,contronler_2969,hard_7
0,0,contronler_2969,hard_7
0,0,contronler_2970,hard_7
0,0,contronler_2971,hard_7
0,0,contronler_2972,hard_7
0,0,contronler_2973,hard_7
0,0,contronler_2974,hard_7
0,0,contronler_2975,hard_7
0,0,contronler_2975,hard_7
0,0,contronler_2976,hard_7
0,0,contronler_2977,hard_7
0,0,contronler_2978,hard_7
0,0,contronler_2978,hard_7
0,0,contronler_2979,hard_7
0,0,contronler_2980,hard_7
0,0,contronler_2981,hard_7
0,0,contronler_2982,hard_7
0,0,contronler_2983,hard_7
0,0,contronler_2984,hard_7
0,0,contronler_2985,hard_7
0,0,contronler_2986,hard_7
0,0,contronler_2987,hard_7
0,0,contronler_2988,hard_7
0,0,contronler_2989,hard_7
0,0,contronler_2990,hard_7
0,0,contronler_2991,hard_7
0,0,contronler_2992,hard_7
0,0,contronler_2992,hard_7
0,0,contronler_2993,hard_7
0,0,contronler_2994,hard_7
0,0,contronler_2995,hard_7
0,0,contronler_2996,hard_7
0,0,contronler_2997,hard_7
0,0,contronler_2998,hard_7
0,0,contronler_2999,hard_7
0,0,contronler_3000,hard_7
0,0,contronler_3001,hard_7
0,0,contronler_3002,hard_7
0,0,contronler_3003,hard_7
0,0,contronler_3003,hard_7
0,0,contronler_3004,hard_7
0,0,contronler_3005,hard_7
0,0,contronler_3005,hard_7
0,0,contronler_3006,hard_7
0,0,contronler_3007,hard_7
0,0,contronler_3008,hard_7
0,0,contronler_3009,hard_7
0,0,contronler_3010,hard_7
0,0,contronler_3011,hard_7
0,0,contronler_3011,hard_7
0,0,contronler_3012,hard_7
0,0,contronler_3013,hard_7
0,0,contronler_3014,hard_7
0,0,contronler_3015,hard_7
0,0,contronler_3016,hard_7
0,0,contronler_3017,hard_7
0,0,contronler_3018,hard_7
0,0,contronler_3019,hard_7
0,0,contronler_3020,hard_7
0,0,contronler_3021,hard_7
0,0,contronler_3022,hard_7
0,0,contronler_3023,hard_7
0,0,contronler_3024,hard_7
0,0,contronler_3025,hard_7
0,0,contronler_3026,hard_7
0,0,contronler_3027,hard_7
0,0,contronler_3028,hard_7
0,0,contronler_3029,hard_7
0,0,contronler_3030,hard_7
0,0,contronler_3031,hard_7
0,0,contronler_3032,hard_7
0,0,contronler_3033,hard_7
0,0,contronler_3034,hard_7
0,0,contronler_3035,hard_7
0,0,contronler_3036,hard_7
0,0,contronler_3037,hard_7
0,0,contronler_3038,hard_7
0,0,contronler_3039,hard_7
0,0,contronler_3040,hard_7
0,0,contronler_3041,hard_7
0,0,contronler_3042,hard_7
0,0,contronler_3043,hard_7
0,0,contronler_3044,hard_7
0,0,contronler_3045,hard_7
0,0,contronler_3046,hard_7
0,0,contronler_3047,hard_7
0,0,contronler_3048,hard_7
0,0,contronler_3049,hard_7
0,0,contronler_3050,hard_7
0,0,contronler_3050,hard_7
0,0,contronler_3051,hard_7
0,0,contronler_3052,hard_7
0,0,contronler_3053,hard_7
0,0,contronler_3054,hard_7
0,0,contronler_3055,hard_7
0,0,contronler_3056,hard_7
0,0,contronler_3057,hard_7
0,0,contronler_3058,hard_7
0,0,contronler_3059,hard_7
0,0,contronler_3060,hard_7
0,0,contronler_3061,hard_7
0,0,contronler_3062,hard_7
0,0,contronler_3063,hard_7
0,0,contronler_3064,hard_7
0,0,contronler_3065,hard_7
0,0,contronler_3066,hard_7
0,0,contronler_3067,hard_7
0,0,contronler_3068,hard_7
0,0,contronler_3069,hard_7
0,0,contronler_3070,hard_7
0,0,contronler_3070,hard_7
0,0,contronler_3071,hard_7
0,0,contronler_3072,hard_7
0,0,contronler_3073,hard_7
0,0,contronler_3074,hard_7
0,0,contronler_3075,hard_7
0,0,contronler_3076,hard_7
0,0,contronler_3077,hard_7
0,0,contronler_3078,hard_7
0,0,contronler_3079,hard_7
0,0,contronler_3080,hard_7
0,0,contronler_3081,hard_7
0,0,contronler_3082,hard_7
0,0,contronler_3083,hard_7
0,0,contronler_3084,hard_7
0,0,contronler_3085,hard_7
0,0,contronler_3086,hard_7
0,0,contronler_3087,hard_7
0,0,contronler_3088,hard_7
0,0,contronler_3089,hard_7
0,0,contronler_3090,hard_7
0,0,contronler_3091,hard_7
0,0,contronler_3092,hard_8
0,0,contronler_3093,hard_8
0,0,contronler_3093,hard_8
0,0,contronler_3094,hard_8
0,0,contronler_3095,hard_8
0,0,contronler_3095,hard_8
0,0,contronler_3096,hard_8
0,0,contronler_3097,hard_8
0,0,contronler_3098,hard_8
0,0,contronler_3098,hard_8
0,0,contronler_3098,hard_8
0,0,contronler_3099,hard_8
0,0,contronler_3100,hard_8
0,0,contronler_3101,hard_8
0,0,contronler_3102,hard_8
0,0,contronler_3102,hard_8
0,0,contronler_3103,hard_8
0,0,contronler_3103,hard_8
0,0,contronler_3104,hard_8
0,0,contronler_3105,hard_8
0,0,contronler_3106,hard_8
0,0,contronler_3106,hard_8
0,0,contronler_3107,hard_8
0,0,contronler_3108,hard_8
0,0,contronler_3109,hard_8
0,0,contronler_3110,hard_8
0,0,contronler_3111,hard_8
0,0,contronler_3112,hard_8
0,0,contronler_3112,hard_8
0,0,contronler_3113,hard_8
0,0,contronler_3113,hard_8
0,0,contronler_3114,hard_8
0,0,contronler_3115,hard_8
0,0,contronler_3116,hard_8
0,0,contronler_3117,hard_8
0,0,contronler_3118,hard_8
0,0,contronler_3119,hard_8
0,0,contronler_3119,hard_8
0,0,contronler_3119,hard_8
0,0,contronler_3120,hard_8
0,0,contronler_3121,hard_8
0,0,contronler_3122,hard_8
0,0,contronler_3122,hard_8
0,0,contronler_3123,hard_8
0,0,contronler_3124,hard_8
0,0,contronler_3125,hard_8
0,0,contronler_3126,hard_8
0,0,contronler_3127,hard_8
0,0,contronler_3128,hard_8
0,0,contronler_3129,hard_8
0,0,contronler_3130,hard_8
0,0,contronler_3131,hard_8
0,0,contronler_3132,hard_8
0,0,contronler_3133,hard_8
0,0,contronler_3134,hard_8
0,0,contronler_3135,hard_8
0,0,contronler_3136,hard_8
0,0,contronler_3137,hard_8
0,0,contronler_3138,hard_8
0,0,contronler_3138,hard_8
0,0,contronler_3139,hard_8
0,0,contronler_3139,hard_8
0,0,contronler_3140,hard_8
0,0,contronler_3140,hard_8
0,0,contronler_3141,hard_8
0,0,contronler_3142,hard_8
0,0,contronler_3142,hard_8
0,0,contronler_3143,hard_8
0,0,contronler_3144,hard_8
0,0,contronler_3144,hard_8
0,0,contronler_3145,hard_8
0,0,contronler_3145,hard_8
0,0,contronler_3146,hard_8
0,0,contronler_3147,hard_8
0,0,contronler_3147,hard_8
0,0,contronler_3148,hard_8
0,0,contronler_3149,hard_8
0,0,contronler_3150,hard_8
0,0,contronler_3151,hard_8
0,0,contronler_3152,hard_8
0,0,contronler_3153,hard_8
0,0,contronler_3154,hard_8
0,0,contronler_3155,hard_8
0,0,contronler_3156,hard_8
0,0,contronler_3156,hard_8
0,0,contronler_3157,hard_8
0,0,contronler_3158,hard_8
0,0,contronler_3158,hard_8
0,0,contronler_3159,hard_8
0,0,contronler_3160,hard_8
0,0,contronler_3161,hard_8
0,0,contronler_3162,hard_8
0,0,contronler_3163,hard_8
0,0,contronler_3164,hard_8
0,0,contronler_3165,hard_8
0,0,contronler_3166,hard_8
0,0,contronler_3167,hard_8
0,0,contronler_3168,hard_8
0,0,contronler_3169,hard_8
0,0,contronler_3170,hard_8
0,0,contronler_3171,hard_8
0,0,contronler_3172,hard_8
0,0,contronler_3173,hard_8
0,0,contronler_3174,hard_8
0,0,contronler_3175,hard_8
0,0,contronler_3176,hard_8
0,0,contronler_3177,hard_8
0,0,contronler_3178,hard_8
0,0,contronler_3179,hard_8
0,0,contronler_3180,hard_8
0,0,contronler_3180,hard_8
0,0,contronler_3181,hard_8
0,0,contronler_3181,hard_8
0,0,contronler_3181,hard_8
0,0,contronler_3182,hard_8
0,0,contronler_3183,hard_8
0,0,contronler_3184,hard_8
0,0,contronler_3185,hard_8
0,0,contronler_3186,hard_8
0,0,contronler_3186,hard_8
0,0,contronler_3187,hard_8
0,0,contronler_3188,hard_8
0,0,contronler_3189,hard_8
0,0,contronler_3189,hard_8
0,0,contronler_3190,hard_8
0,0,contronler_3190,hard_8
0,0,contronler_3191,hard_8
0,0,contronler_3192,hard_8
0,0,contronler_3193,hard_8
0,0,contronler_3193,hard_8
0,0,contronler_3194,hard_8
0,0,contronler_3195,hard_8
0,0,contronler_3195,hard_8
0,0,contronler_3196,hard_8
0,0,contronler_3197,hard_8
0,0,contronler_3197,hard_8
0,0,contronler_3198,hard_8
0,0,contronler_3199,hard_8
0,0,contronler_3200,hard_8
0,0,contronler_3200,hard_8
0,0,contronler_3200,hard_8
0,0,contronler_3201,hard_8
0,0,contronler_3202,hard_8
0,0,contronler_3203,hard_8
0,0,contronler_3203,hard_8
0,0,contronler_3204,hard_8
0,0,contronler_3205,hard_8
0,0,contronler_3206,hard_8
0,0,contronler_3207,hard_8
0,0,contronler_3208,hard_8
0,0,contronler_3209,hard_8
0,0,contronler_3210,hard_8
0,0,contronler_3211,hard_8
0,0,contronler_3212,hard_8
0,0,contronler_3213,hard_8
0,0,contronler_3214,hard_8
0,0,contronler_3215,hard_8
0,0,contronler_3216,hard_8
0,0,contronler_3217,hard_8
0,0,contronler_3217,hard_8
0,0,contronler_3218,hard_8
0,0,contronler_3218,hard_8
0,0,contronler_3219,hard_8
0,0,contronler_3219,hard_8
0,0,contronler_3220,hard_8
0,0,contronler_3221,hard_8
0,0,contronler_3222,hard_8
0,0,contronler_3223,hard_8
0,0,contronler_3223,hard_8
0,0,contronler_3224,hard_8
0,0,contronler_3225,hard_8
0,0,contronler_3226,hard_8
0,0,contronler_3227,hard_8
0,0,contronler_3228,hard_8
0,0,contronler_3229,hard_8
0,0,contronler_3230,hard_8
0,0,contronler_3230,hard_8
0,0,contronler_3231,hard_8
0,0,contronler_3232,hard_8
0,0,contronler_3233,hard_8
0,0,contronler_3234,hard_8
0,0,contronler_3235,hard_8
0,0,contronler_3236,hard_8
0,0,contronler_3237,hard_8
0,0,contronler_3238,hard_8
0,0,contronler_3239,hard_8
0,0,contronler_3239,hard_8
0,0,contronler_3239,hard_8
0,0,contronler_3240,hard_8
0,0,contronler_3241,hard_8
0,0,contronler_3242,hard_8
0,0,contronler_3243,hard_8
0,0,contronler_3244,hard_8
0,0,contronler_3245,hard_8
0,0,contronler_3246,hard_8
0,0,contronler_3247,hard_8
0,0,contronler_3247,hard_8
0,0,contronler_3247,hard_8
0,0,contronler_3248,hard_8
0,0,contronler_3248,hard_8
0,0,contronler_3249,hard_8
0,0,contronler_3250,hard_8
0,0,contronler_3251,hard_8
0,0,contronler_3252,hard_8
0,0,contronler_3253,hard_8
0,0,contronler_3254,hard_8
0,0,contronler_3255,hard_8
0,0,contronler_3256,hard_8
0,0,contronler_3257,hard_8
0,0,contronler_3258,hard_8
0,0,contronler_3259,hard_8
0,0,contronler_3260,hard_8
0,0,contronler_3261,hard_8
0,0,contronler_3262,hard_8
0,0,contronler_3263,hard_8
0,0,contronler_3264,hard_8
0,0,contronler_3265,hard_8
0,0,contronler_3266,hard_8
0,0,contronler_3267,hard_8
0,0,contronler_3268,hard_8
0,0,contronler_3269,hard_8
0,0,contronler_3270,hard_8
0,0,contronler_3271,hard_8
0,0,contronler_3271,hard_8
0,0,contronler_3272,hard_8
0,0,contronler_3273,hard_8
0,0,contronler_3274,hard_8
0,0,contronler_3275,hard_8
0,0,contronler_3276,hard_8
0,0,contronler_3276,hard_8
0,0,contronler_3277,hard_8
0,0,contronler_3278,hard_8
0,0,contronler_3279,hard_8
0,0,contronler_3280,hard_8
0,0,contronler_3281,hard_8
0,0,contronler_3282,hard_8
0,0,contronler_3283,hard_8
0,0,contronler_3284,hard_8
0,0,contronler_3285,hard_8
0,0,contronler_3286,hard_8
0,0,contronler_3287,hard_8
0,0,contronler_3288,hard_8
0,0,contronler_3289,hard_8
0,0,contronler_3290,hard_8
0,0,contronler_3291,hard_8
0,0,contronler_3292,hard_8
0,0,contronler_3293,hard_8
0,0,contronler_3294,hard_8
0,0,contronler_3295,hard_8
0,0,contronler_3296,hard_8
0,0,contronler_3297,hard_8
0,0,contronler_3298,hard_8
0,0,contronler_3299,hard_8
0,0,contronler_3300,hard_8
0,0,contronler_3301,hard_8
0,0,contronler_3302,hard_8
0,0,contronler_3303,hard_8
0,0,contronler_3304,hard_8
0,0,contronler_3305,hard_8
0,0,contronler_3306,hard_8
0,0,contronler_3307,hard_8
0,0,contronler_3308,hard_8
0,0,contronler_3309,hard_8
0,0,contronler_3310,hard_8
0,0,contronler_3311,hard_8
0,0,contronler_3312,hard_8
0,0,contronler_3313,hard_8
0,0,contronler_3314,hard_8
0,0,contronler_3315,hard_8
0,0,contronler_3316,hard_8
0,0,contronler_3317,hard_8
0,0,contronler_3318,hard_8
0,0,contronler_3319,hard_8
0,0,contronler_3320,hard_8
0,0,contronler_3321,hard_8
0,0,contronler_3322,hard_8
0,0,contronler_3323,hard_8
0,0,contronler_3324,hard_8
0,0,contronler_3325,hard_8
0,0,contronler_3326,hard_8
0,0,contronler_3327,hard_8
0,0,contronler_3328,hard_8
0,0,contronler_3329,hard_8
0,0,contronler_3330,hard_8
0,0,contronler_3330,hard_8
0,0,contronler_3331,hard_8
0,0,contronler_3332,hard_8
0,0,contronler_3333,hard_8
0,0,contronler_3334,hard_8
0,0,contronler_3335,hard_8
0,0,contronler_3336,hard_8
0,0,contronler_3337,hard_8
0,0,contronler_3338,hard_8
0,0,contronler_3339,hard_8
0,0,contronler_3340,hard_8
0,0,contronler_3341,hard_8
0,0,contronler_3342,hard_8
0,0,contronler_3343,hard_8
0,0,contronler_3344,hard_8
0,0,contronler_3345,hard_8
0,0,contronler_3346,hard_8
0,0,contronler_3347,hard_8
0,0,contronler_3348,hard_8
0,0,contronler_3349,hard_8
0,0,contronler_3350,hard_8
0,0,contronler_3351,hard_8
0,0,contronler_3352,hard_8
0,0,contronler_3353,hard_8
0,0,contronler_3354,hard_8
0,0,contronler_3355,hard_8
0,0,contronler_3356,hard_8
0,0,contronler_3357,hard_8
0,0,contronler_3358,hard_8
0,0,contronler_3359,hard_8
0,0,contronler_3360,hard_8
0,0,contronler_3361,hard_8
0,0,contronler_3362,hard_8
0,0,contronler_3363,hard_8
0,0,contronler_3364,hard_8
0,0,contronler_3365,hard_8
0,0,contronler_3366,hard_8
0,0,contronler_3367,hard_8
0,0,contronler_3368,hard_8
0,0,contronler_3369,hard_8
0,0,contronler_3370,hard_8
0,0,contronler_3371,hard_8
0,0,contronler_3372,hard_8
0,0,contronler_3373,hard_9
0,0,contronler_3374,hard_9
0,0,contronler_3374,hard_9
0,0,contronler_3375,hard_9
0,0,contronler_3375,hard_9
0,0,contronler_3375,hard_9
0,0,contronler_3376,hard_9
0,0,contronler_3377,hard_9
0,0,contronler_3377,hard_9
0,0,contronler_3378,hard_9
0,0,contronler_3379,hard_9
0,0,contronler_3379,hard_9
0,0,contronler_3380,hard_9
0,0,contronler_3380,hard_9
0,0,contronler_3381,hard_9
0,0,contronler_3381,hard_9
0,0,contronler_3382,hard_9
0,0,contronler_3383,hard_9
0,0,contronler_3383,hard_9
0,0,contronler_3384,hard_9
0,0,contronler_3385,hard_9
0,0,contronler_3385,hard_9
0,0,contronler_3386,hard_9
0,0,contronler_3386,hard_9
0,0,contronler_3387,hard_9
0,0,contronler_3387,hard_9
0,0,contronler_3388,hard_9
0,0,contronler_3389,hard_9
0,0,contronler_3390,hard_9
0,0,contronler_3391,hard_9
0,0,contronler_3391,hard_9
0,0,contronler_3392,hard_9
0,0,contronler_3392,hard_9
0,0,contronler_3392,hard_9
0,0,contronler_3393,hard_9
0,0,contronler_3393,hard_9
0,0,contronler_3393,hard_9
0,0,contronler_3394,hard_9
0,0,contronler_3395,hard_9
0,0,contronler_3395,hard_9
0,0,contronler_3396,hard_9
0,0,contronler_3396,hard_9
0,0,contronler_3396,hard_9
0,0,contronler_3396,hard_9
0,0,contronler_3396,hard_9
0,0,contronler_3397,hard_9
0,0,contronler_3398,hard_9
0,0,contronler_3398,hard_9
0,0,contronler_3399,hard_9
0,0,contronler_3400,hard_9
0,0,contronler_3400,hard_9
0,0,contronler_3401,hard_9
0,0,contronler_3402,hard_9
0,0,contronler_3403,hard_9
0,0,contronler_3404,hard_9
0,0,contronler_3405,hard_9
0,0,contronler_3406,hard_9
0,0,contronler_3406,hard_9
0,0,contronler_3407,hard_9
0,0,contronler_3408,hard_9
0,0,contronler_3408,hard_9
0,0,contronler_3408,hard_9
0,0,contronler_3409,hard_9
0,0,contronler_3410,hard_9
0,0,contronler_3410,hard_9
0,0,contronler_3411,hard_9
0,0,contronler_3412,hard_9
0,0,contronler_3413,hard_9
0,0,contronler_3413,hard_9
0,0,contronler_3414,hard_9
0,0,contronler_3415,hard_9
0,0,contronler_3415,hard_9
0,0,contronler_3415,hard_9
0,0,contronler_3416,hard_9
0,0,contronler_3416,hard_9
0,0,contronler_3416,hard_9
0,0,contronler_3417,hard_9
0,0,contronler_3418,hard_9
0,0,contronler_3418,hard_9
0,0,contronler_3419,hard_9
0,0,contronler_3420,hard_9
0,0,contronler_3420,hard_9
0,0,contronler_3421,hard_9
0,0,contronler_3422,hard_9
0,0,contronler_3423,hard_9
0,0,contronler_3424,hard_9
0,0,contronler_3425,hard_9
0,0,contronler_3426,hard_9
0,0,contronler_3426,hard_9
0,0,contronler_3427,hard_9
0,0,contronler_3428,hard_9
0,0,contronler_3429,hard_9
0,0,contronler_3430,hard_9
0,0,contronler_3430,hard_9
